region,lat,lng,nodos,golden
Vacio,20.680306,-101.384139,2,93.5
Region9,20.680408,-103.383447,1,62
Region5,20.680431,-103.466275,1,100
Region8,20.6805428,-103.2812231,1,62
Region5,20.680639,-103.262667,1,62
Region9,20.6811611,-103.3593806,1,62
Region5,20.68162,-103.42876,4,37
Region5,20.6816469,-103.4365444,1,62
Region5,20.681675,-103.3021611,1,62
Region6,20.681708,-101.303148,1,12
Region9,20.6817778,-103.3378333,1,50
Region5,20.6827069,-103.326415,1,62
Region9,20.6830278,-103.4203889,1,62
Region9,20.683146,-103.438246,2,81
Region5,20.683417,-103.456444,1,100
Region8,20.683486,-103.347947,4,46.5
Region4,20.683778,-101.3555,2,12
Region5,20.6839878,-103.3936164,1,62
Region9,20.684184,-103.343958,1,87
Region5,20.6841869,-103.3542722,1,62
Region9,20.684385,-103.39391,1,62
Region6,20.6845389,-101.3688111,1,62
Region6,20.6848444,-101.3949783,1,62
Region5,20.685107,-103.441823,2,74.5
Region5,20.685109,-103.388529,1,62
Region7,20.685125,-105.238546,2,100
Region5,20.685602,-103.419814,1,62
Region9,20.685876,-103.407748,2,87
Region5,20.6860375,-103.3006053,1,62
Region6,20.686269,-103.460006,1,12
Region5,20.6862778,-103.4512833,1,62
Region5,20.686954,-103.367808,1,62
Region5,20.686961,-87.02726,1,62
Region8,20.6872417,-88.2053944,1,100
Region9,20.687368,-101.41065,1,62
Region5,20.6874167,-103.3592278,1,62
Region5,20.68744,-103.375625,1,62
Region9,20.687488,-103.327505,1,62
Region5,20.6875097,-103.4268044,1,62
Region5,20.68769,-105.29105,2,100
Region5,20.6879722,-103.3196944,2,62
Region3,20.687981,-101.34483,2,18.5
Region9,20.688404,-103.389253,1,62
Region5,20.6885083,-103.3963278,1,62
Region6,20.68855,-100.4529694,2,31
Region6,20.6886806,-101.4092667,2,62
Region5,20.689273,-103.353495,2,62
Region9,20.690122,-101.400816,1,62
Region4,20.690504,-105.195478,2,12
Region5,20.691203,-103.290534,1,62
Region5,20.6914658,-103.3841931,1,62
Region4,20.691508,-103.364072,2,12
Region5,20.691583,-101.313167,1,100
Region5,20.691586,-103.386586,1,62
Region5,20.6915944,-103.3468694,1,62
Region5,20.6920278,-103.3066944,1,62
Region4,20.692093,-101.35835,4,12
Region5,20.6922003,-103.3286089,1,62
Region8,20.6922694,-103.414725,3,74.6666666667
Region5,20.692757,-103.323207,2,74.5
Region6,20.6927778,-101.3526472,1,62
Region9,20.692904,-103.342931,1,87
Region5,20.6932381,-103.3163675,1,62
Region5,20.6934983,-103.3583533,1,62
Region9,20.693517,-103.358263,1,62
Region9,20.693667,-103.454472,1,87
Region5,20.694181,-103.303658,3,28.6666666667
Region4,20.694955,-100.469598,2,18.5
Region6,20.695252,-103.466111,1,12
Region9,20.6953944,-101.3369167,1,62
Region6,20.696525,-103.3964333,1,12
Region5,20.6972333,-103.387931,1,62
Region5,20.697444,-103.358558,1,62
Region4,20.697622,-103.38038,2,18.5
Region5,20.697694,-103.381361,1,62
Region5,20.697742,-103.370304,1,62
Region9,20.697911,-103.38643,1,62
Region6,20.6983056,-105.2706389,2,12
Region5,20.698569,-105.296487,1,100
Region9,20.698962,-100.442102,1,87
Region8,20.6990889,-105.2454694,5,49.8
Region5,20.699388,-105.297243,1,100
Region5,20.699483,-103.407411,2,49.5
Region9,20.699506,-101.348649,1,62
Region9,20.69955,-103.37497,1,62
Region5,20.69956,-103.29627,1,62
Region5,20.69958,-103.41549,2,62
Region6,20.6999625,-101.3620028,1,62
Region5,20.700669,-102.975558,1,100
Region9,20.70077,-103.400064,1,50
Region9,20.701467,-103.375815,1,50
Region5,20.7016667,-102.3382,3,100
Region8,20.70168,-88.58768,1,100
Region9,20.701825,-103.401558,1,62
Region6,20.701973,-103.376527,1,62
Region5,20.7024253,-103.3275783,1,62
Region5,20.702683,-103.44629,1,62
Region5,20.703125,-102.357744,3,70.3333333333
Region9,20.703243,-101.37214,1,62
Region6,20.704107,-101.389783,1,12
Region5,20.70422,-103.36536,1,62
Region5,20.7045556,-103.3818889,2,56
Region6,20.70463,-100.43989,1,12
Region9,20.704919,-103.327458,1,62
Region4,20.705089,-103.377131,2,12
Region6,20.705194,-99.986983,1,12
Region5,20.705277,-102.34686,1,62
Region8,20.705962,-89.712448,1,100
Region5,20.706319,-103.366507,2,74.5
Region5,20.7065517,-103.4635497,1,62
Region4,20.706799,-88.468536,2,12
Region9,20.707095,-101.350071,1,0
Region5,20.7071028,-103.3472986,1,62
Region4,20.707125,-101.3588861,2,18.5
Region8,20.707131,-88.802452,1,100
Region5,20.7075,-103.3263056,1,62
Region5,20.7078389,-103.4100861,2,74.5
Region5,20.708333,-102.343389,1,100
Region5,20.70872,-103.36835,1,62
Region6,20.708914,-105.292114,1,12
Region9,20.709639,-103.410114,2,68.5
Region5,20.709912,-103.412599,3,28.6666666667
Region9,20.710052,-103.412382,1,62
Region6,20.710096,-100.456454,1,12
Region9,20.710285,-103.346052,1,87
Region6,20.710329,-103.411508,1,12
Region9,20.71035,-103.342192,1,50
Region5,20.710833,-103.333606,1,62
Region5,20.7108519,-103.3810244,1,62
Region8,20.7109303,-87.0175947,1,100
Region5,20.711139,-103.339139,1,62
Region5,20.7111992,-103.4453,1,62
Region9,20.711215,-103.379838,1,62
Region7,20.711305,-105.301842,1,25
Region5,20.711693,-97.525232,1,100
Region5,20.7122361,-103.4087028,1,62
Region5,20.712941,-101.353012,1,62
Region9,20.714402,-103.369685,1,50
Region5,20.715125,-103.35765,1,62
Region5,20.715331,-103.3013,1,62
Region5,20.7155028,-103.3774861,4,30.75
Region5,20.7161444,-103.392775,1,62
Region4,20.71621,-105.207947,2,18.5
Region5,20.716751,-103.368852,1,62
Region5,20.7174417,-103.3228111,1,62
Region5,20.718016,-103.330202,1,62
Region5,20.718083,-103.354222,3,28.6666666667
Region5,20.7181556,-102.3376333,2,100
Region6,20.718452,-100.44639,1,12
Region4,20.7185083,-103.3187083,2,6
Region5,20.719183,-103.381174,1,100
Region6,20.7193056,-103.3459278,1,12
Region5,20.7195122,-103.3678231,2,62
Region5,20.719726,-103.401456,1,37
Region9,20.720611,-103.319425,1,62
Region5,20.7206289,-103.3460825,1,62
Region5,20.721944,-103.435,3,66.3333333333
Region6,20.7221014,-100.7631036,1,75
Region5,20.7224722,-103.3090556,1,62
Region9,20.723157,-103.365321,2,68.5
Region5,20.723284,-102.454266,1,62
Region5,20.725206,-103.3981,1,62
Region8,20.7252144,-103.4176481,1,100
Region5,20.72601,-103.548651,1,62
Region5,20.726679,-103.386056,1,62
Region5,20.727486,-103.381773,1,62
Region5,20.729499,-105.282828,1,100
Region6,20.729805,-105.312745,1,12
Region5,20.7298833,-103.3443194,2,74.5
Region8,20.72991,-88.33597,1,100
Region5,20.7306983,-103.4499728,1,62
Region5,20.7308333,-103.4169167,1,62
Region5,20.7313194,-103.3163,1,62
Region7,20.7314472,-97.648988,2,25
Region5,20.73205,-103.358726,1,62
Region5,20.734441,-103.400975,2,62
Region9,20.734746,-103.347894,1,62
Region9,20.735569,-103.340314,1,37
Region5,20.736591,-103.431531,1,62
Region4,20.737062,-103.532706,2,6
Region5,20.7373361,-103.409075,1,62
Region5,20.737539,-103.499603,1,62
Region5,20.7386,-103.3947472,1,62
Region9,20.739273,-103.362261,1,50
Region5,20.740274,-103.313333,2,74.5
Region5,20.74153,-103.59027,1,62
Region6,20.742044,-103.384914,2,43.5
Region6,20.74223,-100.44175,1,12
Region5,20.74284,-103.41937,1,62
Region9,20.74403,-103.44231,2,50
Region5,20.7448167,-103.4130333,1,100
Region6,20.74667,-100.386736,1,12
Region5,20.7469528,-103.3623167,1,62
Region4,20.747701,-105.248816,2,12
Region7,20.749363,-100.452959,1,25
Region5,20.7534667,-103.4253525,1,62
Region5,20.75385,-103.36308,1,62
Region6,20.754827,-105.334566,1,12
Region5,20.756206,-103.349536,1,62
Region4,20.756691,-105.434096,2,56
Region8,20.756733,-105.447729,1,100
Region5,20.7579167,-102.5885278,1,100
Region5,20.758,-102.5883611,1,100
Region5,20.758084,-103.612276,1,62
Region3,20.7581111,-88.9263611,2,18.5
Region4,20.7583694,-105.339475,3,45.6666666667
Region4,20.759264,-105.469267,2,12
Region6,20.759647,-103.3905,1,62
Region5,20.760278,-103.528833,1,100
Region8,20.7629083,-103.4363472,1,100
Region8,20.7629167,-88.0564361,1,100
Region5,20.763164,-105.225332,1,100
Region6,20.7646028,-101.3351861,1,62
Region8,20.76708,-87.791725,1,100
Region5,20.7689667,-103.6748861,1,62
Region9,20.768989,-103.382241,1,87
Region5,20.7691389,-105.5311667,1,100
Region8,20.7715958,-86.9616397,1,100
Region5,20.777561,-103.450058,1,62
Region5,20.779385,-105.499561,2,100
Region6,20.78516,-103.44521,1,12
Region5,20.786969,-103.846479,1,62
Region4,20.787611,-103.846833,2,6
Region4,20.789771,-102.789593,2,6
Region5,20.79168,-103.3538,1,62
Region8,20.794486,-89.028406,1,100
Region5,20.796428,-103.476889,2,62
Region7,20.7998056,-89.0460278,1,100
Region5,20.7999028,-103.4855361,1,100
Region5,20.8057908,-102.7474722,1,100
Region5,20.805909,-102.747409,1,100
Region9,20.815228,-102.759261,1,87
Region5,20.817875,-102.764475,1,100
Region7,20.823022,-97.478407,1,100
Region9,20.824103,-103.451632,3,49.6666666667
Region6,20.82514,-100.7837039,1,75
Region9,20.825203,-100.783445,2,62
Region9,20.826936,-87.861674,1,87
Region6,20.828286,-100.43945,1,62
Region5,20.830014,-103.449381,2,81
Region5,20.834738,-103.723376,1,62
Region6,20.838486,-105.450154,1,12
Region5,20.838944,-103.823083,1,62
Region9,20.852691,-103.860333,1,62
Region9,20.8562222,-86.8738139,1,62
Region9,20.858359,-86.8999,2,62
Region4,20.873158,-89.2031,2,12
Region6,20.875407,-101.336057,1,12
Region4,20.876584,-97.46274,2,12
Region9,20.8808167,-103.8351556,1,62
Region6,20.884036,-100.776025,2,74.5
Region6,20.889965,-100.595569,1,87
Region9,20.892698,-89.737794,1,62
Region9,20.8942472,-86.8818528,1,100
Region6,20.896528,-100.737701,1,87
Region5,20.896736,-100.737841,2,62
Region6,20.9008864,-101.3921844,1,12
Region9,20.903494,-100.728279,3,62
Region6,20.904697,-100.724167,2,62
Region8,20.90475,-89.720872,3,100
Region6,20.905066,-100.416598,1,75
Region8,20.905176,-87.424463,2,100
Region5,20.905897,-103.983792,2,100
Region6,20.906544,-100.749769,2,56
Vacio,20.908479,-89.466374,1,100
Region8,20.908759,-89.618458,1,100
Region6,20.913849,-100.742743,2,87
Region6,20.914317,-100.742904,1,75
Region6,20.914467,-100.747903,2,74.5
Region9,20.916276,-100.741104,2,62
Region6,20.916718,-100.758882,2,74.5
Region8,20.918847,-89.698783,1,100
Region4,20.91922,-100.75418,3,37.3333333333
Region8,20.922024,-89.681308,1,100
Region5,20.924003,-100.753504,2,43.5
Region9,20.926993,-88.186435,2,56
Region5,20.9295833,-102.6836667,1,100
Region8,20.929788,-89.01666,1,100
Region5,20.9308028,-89.023575,2,62
Region8,20.931852,-89.593549,1,100
Region4,20.93365,-89.5263,2,12
Region9,20.935917,-101.425349,1,62
Region7,20.936464,-97.392006,1,100
Region7,20.937724,-89.523567,1,100
Region8,20.93862,-89.62207,1,100
Region3,20.942586,-89.633719,2,6
Region6,20.9443069,-101.4281783,1,12
Region5,20.945257,-100.756163,1,62
Region5,20.9458753,-101.3852989,1,100
Region8,20.94872,-89.65108,1,100
Region8,20.950669,-89.561439,1,100
Region9,20.951775,-101.4176472,1,62
Region9,20.952322,-97.440886,1,0
Region9,20.9548694,-89.623575,1,100
Region8,20.955106,-89.591324,1,100
Region7,20.9564944,-89.6999417,1,100
Region6,20.956794,-101.3162,1,62
Region7,20.957977,-97.404861,1,25
Region9,20.958441,-97.414727,1,87
Region8,20.959395,-89.658931,2,100
Region8,20.9595361,-89.5765972,1,100
Region6,20.9597167,-101.7295861,1,12
Region8,20.960556,-89.604333,1,100
Region6,20.960639,-101.354306,2,56
Region6,20.961306,-101.421966,1,12
Region7,20.9630167,-97.3365722,1,100
Region6,20.96314,-101.27287,1,12
Region9,20.964181,-89.618962,3,62
Region6,20.964759,-104.075856,2,81
Region6,20.965164,-101.423103,2,56
Region8,20.965635,-89.624077,1,100
Region9,20.967028,-101.287,1,62
Region9,20.9691,-89.6116806,1,50
Region6,20.9695583,-101.4316694,1,0
Region8,20.971241,-89.649276,1,100
Region8,20.973458,-89.638588,1,100
Region3,20.974115,-89.609419,2,6
Region7,20.974194,-101.430286,1,25
Region9,20.974278,-86.835111,1,100
Region7,20.9747,-89.6628,1,25
Region8,20.9756167,-89.5652583,1,100
Region8,20.9762,-89.6095194,1,100
Region8,20.977876,-89.626859,1,100
Region6,20.978086,-101.282808,2,62
Region6,20.9785775,-101.7011914,1,12
Region4,20.979341,-89.646243,2,18.5
Region5,20.9817444,-89.5779778,1,62
Region8,20.983851,-89.652391,2,56
Region8,20.985433,-89.595631,1,100
Region9,20.98663,-86.851332,1,100
Region8,20.9867889,-89.6299694,1,100
Region5,20.987675,-101.283181,1,100
Region6,20.9879208,-101.4882456,1,12
Region3,20.990085,-89.663014,3,24.6666666667
Region3,20.990723,-89.605525,2,6
Region9,20.990796,-89.648145,2,62
Region6,20.9908611,-101.4951389,1,12
Region8,20.992417,-100.431403,2,100
Region6,20.992442,-100.390678,3,33
Region8,20.992862,-87.192406,1,100
Region6,20.993395,-101.3621083,1,12
Region6,20.993771,-101.287378,1,62
Region6,20.994097,-101.287483,1,62
Region9,20.995859,-101.236998,2,62
Region4,20.998383,-89.616335,2,12
Region9,20.998467,-89.615182,2,62
Region9,20.998572,-89.595186,1,62
Region8,20.999203,-89.626392,1,100
Region9,21.000279,-89.572889,1,62
Region7,21.00085,-89.5999889,1,25
Region3,21.004417,-89.566861,2,6
Region6,21.005313,-89.614973,1,12
Region6,21.0055194,-101.2517806,1,62
Region8,21.006852,-89.581791,1,100
Region9,21.007985,-101.286296,2,62
Region5,21.0080278,-101.8547222,1,62
Region6,21.008472,-101.51725,2,6
Region9,21.008819,-89.688669,1,62
Region8,21.0095056,-89.6978389,1,100
Region8,21.010161,-89.613195,1,100
Region9,21.012111,-101.469861,2,50
Region6,21.013019,-101.260928,1,12
Region7,21.013176,-89.630995,1,100
Region6,21.01418,-101.25876,1,62
Region5,21.014557,-89.62262,1,62
Region9,21.014788,-101.269882,1,62
Region6,21.0155611,-101.3711389,1,62
Region9,21.0158167,-101.251075,1,62
Region9,21.016364,-89.607266,1,62
Region5,21.017625,-89.585007,2,81
Region4,21.017798,-89.580853,2,12
Region5,21.0187139,-101.25365,3,70.6666666667
Region6,21.0193306,-101.6983333,2,49.5
Region9,21.01955,-101.2574861,1,62
Region9,21.019784,-89.695335,1,62
Region7,21.02001,-101.85654,1,25
Region6,21.0201156,-101.8506444,1,62
Vacio,21.021728,-88.175786,2,100
Region9,21.022642,-89.625341,1,50
Region9,21.022796,-89.624929,1,62
Region6,21.023975,-101.846898,2,62
Region9,21.024064,-89.624139,1,62
Region6,21.024361,-101.260778,2,62
Region6,21.025411,-101.53646,1,12
Region6,21.027388,-101.87514,1,12
Region6,21.02829,-101.25584,2,12
Region5,21.028417,-102.409306,2,93.5
Region9,21.029918,-89.624763,1,62
Region8,21.0312333,-89.6316611,1,100
Region9,21.031686,-101.879356,1,62
Region9,21.0333417,-89.6296861,1,50
Region9,21.0347056,-101.8578417,1,62
Region6,21.0382556,-101.5575697,1,12
Region6,21.0384944,-101.6160917,2,49.5
Region8,21.03876,-89.56387,1,12
Region9,21.0387678,-86.7819186,1,100
Region5,21.0387889,-102.52215,1,100
Region9,21.0392972,-89.6310222,1,50
Region9,21.040489,-86.872331,3,50
Region4,21.040711,-89.600973,2,12
Region7,21.041602,-89.648245,1,100
Region9,21.04254,-86.87235,1,100
Region6,21.044492,-104.2303,1,12
Region9,21.044511,-86.8521611,1,100
Region9,21.0450874,-86.7825052,1,50
Region6,21.0470028,-101.7975583,1,62
Region6,21.051078,-101.85817,1,12
Region7,21.053537,-89.627347,1,25
Region9,21.055745,-86.7817089,1,62
Region5,21.05597,-105.127967,1,100
Region6,21.058764,-104.360319,1,12
Region9,21.059924,-86.847634,1,100
Region6,21.0634381,-101.5857636,1,62
Region6,21.0677636,-101.6831253,1,12
Region6,21.06954,-101.603419,2,37
Vacio,21.069946,-89.639182,1,100
Region9,21.070339,-101.691465,1,50
Region9,21.070403,-101.691315,1,62
Region8,21.0709667,-89.52045,1,100
Region9,21.075556,-101.717472,1,0
Region6,21.075649,-101.633449,1,62
Region9,21.076222,-101.65125,1,62
Region7,21.076497,-101.641661,1,25
Region4,21.078982,-101.621092,2,18.5
Region9,21.0795361,-101.1890056,1,75
Region6,21.080966,-100.516404,2,12
Region9,21.08117,-86.77312,1,100
Region6,21.083513,-101.650142,1,12
Region9,21.083708,-101.642722,1,12
Region3,21.084833,-101.613653,2,6
Region6,21.0869486,-101.6242439,1,12
Region6,21.0883114,-101.6644019,1,12
Region9,21.0883139,-86.8432056,1,100
Region6,21.0896667,-101.6726944,1,12
Region9,21.0906111,-101.6521667,1,62
Region5,21.090728,-101.654883,1,25
Region5,21.091027,-101.679527,1,100
Region9,21.092213,-101.628721,1,87
Region3,21.09322,-101.7286,3,8
Region6,21.0958975,-101.6918733,1,12
Region6,21.097288,-101.625365,1,62
Region6,21.0976764,-101.6559339,1,12
Region9,21.097768,-101.605394,2,87
Region9,21.09816,-101.72257,1,87
Region7,21.098612,-101.701461,1,25
Region8,21.099725,-86.977083,1,100
Region9,21.099904,-101.646664,1,87
Region9,21.101228,-101.715405,1,62
Region5,21.1024472,-86.7650778,1,100
Region9,21.103347,-101.689272,1,100
Region6,21.10369,-101.590933,1,62
Region6,21.1038056,-101.6385278,1,12
Region8,21.103848,-89.609804,1,100
Region6,21.104397,-101.645875,3,12
Region9,21.104511,-101.631891,1,87
Region9,21.1050361,-101.6785861,2,37
Region9,21.10521,-101.6482,1,87
Region3,21.107115,-101.699852,3,8
Region3,21.107772,-101.668155,4,21.5
Region8,21.108023,-89.268209,1,100
Region9,21.109761,-101.728097,2,62
Region6,21.1105278,-101.6740833,1,12
Region6,21.1109225,-101.6102764,1,12
Region9,21.110963,-101.647854,1,50
Region4,21.111485,-101.794854,2,18.5
Region6,21.1117139,-101.6882806,1,12
Region6,21.1117694,-101.6543944,1,12
Region6,21.1120406,-101.6630092,1,12
Region6,21.1133806,-101.6959778,1,12
Region4,21.114033,-101.709616,2,18.5
Region9,21.114376,-86.84007,1,100
Region9,21.114956,-101.653361,1,62
Region9,21.115154,-101.6566,3,45.6666666667
Region6,21.115387,-101.682116,1,12
Region6,21.116713,-101.595124,1,62
Region9,21.1173888,-86.7579806,1,100
Region9,21.117416,-101.684933,1,87
Region3,21.117538,-101.658782,4,34
Region6,21.1177,-101.6771,1,62
Region6,21.1178417,-101.6704722,1,12
Region6,21.118419,-101.627268,1,12
Region6,21.1184892,-101.6634922,1,12
Region9,21.1189,-101.6472472,1,87
Region9,21.1191972,-101.6528389,2,37
Region3,21.119199,-101.663739,2,6
Region9,21.119574,-101.700381,1,25
Region4,21.120006,-101.694547,2,18.5
Region6,21.1207078,-101.655635,1,12
Region6,21.1208533,-101.6821169,1,12
Region5,21.12105,-86.878933,1,100
Region9,21.121953,-101.683251,1,62
Region3,21.1221,-101.683544,2,6
Region9,21.122348,-88.155008,1,100
Region6,21.1227,-101.667,1,12
Region6,21.1238,-101.674425,1,12
Region6,21.124529,-101.703557,1,12
Region6,21.1249889,-101.6610972,1,12
Region6,21.1251469,-101.7277614,1,12
Region9,21.1261222,-101.6814306,2,37
Region6,21.126153,-101.669586,2,43.5
Region6,21.1265592,-101.6860319,1,12
Region6,21.12735,-101.6386,1,12
Region5,21.1275,-101.713528,1,62
Region9,21.12941,-86.76297,1,100
Region6,21.1300758,-101.6483097,1,12
Region9,21.131206,-86.842533,1,100
Region9,21.131575,-101.660432,1,62
Region9,21.1316944,-101.6663056,1,100
Region6,21.1322722,-101.6876528,2,37
Region6,21.1327639,-101.6813194,1,12
Region6,21.133083,-101.694944,3,62
Region6,21.13315,-101.677675,2,37
Region9,21.1335444,-86.8647806,1,100
Region9,21.134167,-101.697389,1,100
Region9,21.134507,-86.746786,1,12
Region6,21.135333,-101.667083,1,12
Region6,21.135884,-101.643116,1,12
Region6,21.136,-86.7451,3,33
Region6,21.1361314,-101.7103761,1,12
Region5,21.136181,-104.50109,1,100
Region9,21.1364278,-86.8955889,1,100
Region4,21.137381,-101.649025,2,18.5
Region6,21.1381389,-101.6623056,1,12
Region9,21.138869,-101.672322,1,62
Region9,21.1391647,-86.8533544,1,100
Region7,21.13949,-101.702915,1,25
Region6,21.140965,-101.725048,3,33
Region6,21.1422269,-101.681735,1,12
Region9,21.14266,-86.77656,1,100
Region6,21.142731,-101.674911,1,12
Region9,21.1431756,-86.8304028,1,100
Region4,21.14349,-101.686875,2,18.5
Region6,21.1435833,-101.7021389,1,12
Region6,21.1441944,-101.6569722,1,12
Region9,21.144363,-101.691806,1,62
Region9,21.144502,-101.685779,1,62
Region9,21.1447503,-86.7893231,1,100
Region6,21.145315,-101.699548,1,12
Region6,21.145436,-101.691058,1,12
Region9,21.1456278,-101.6500583,2,62
Region8,21.145648,-89.108745,1,100
Region6,21.1463028,-101.7085028,1,12
Region9,21.146905,-86.880677,1,100
Region6,21.1469361,-101.6750083,1,12
Region7,21.1471333,-101.6494,1,100
Region9,21.147303,-101.64745,1,62
Region5,21.147351,-86.834767,1,100
Region9,21.147876,-86.8221056,2,75
Region6,21.14923,-101.665643,1,12
Region4,21.150295,-86.858137,2,18.5
Region6,21.150708,-101.719533,2,37
Region9,21.1512,-101.73574,1,62
Region6,21.1513678,-101.6875883,1,12
Region4,21.15148,-100.93101,1,12
Region6,21.15151,-86.840057,1,87
Region6,21.1520806,-101.6958167,1,12
Region9,21.1523667,-86.8575889,1,100
Region8,21.152991,-88.166752,1,100
Region6,21.153468,-101.6918,2,62
Region6,21.1536,-101.6773,1,62
Region6,21.1536278,-101.6373306,2,37
Region6,21.1537,-101.6594056,1,62
Region9,21.15385,-86.820862,1,100
Region9,21.153911,-86.917606,1,100
